473	9550
474	9549
475	9548
476	9547
477	9546
478	9545
479	9544
480	9543
481	9542
482	9541
483	9540
484	9539
485	9538
486	9537
487	9536
488	9535
489	9534
490	9533
491	9532
492	9531
493	9530
494	9529
495	9528
496	9527
497	9526
498	9525
499	9526
500	9527
501	9526
502	9525
503	9524
504	9523
505	9522
506	9521
507	9520
508	9519
509	9518
510	9517
511	9516
512	9515
513	9514
514	9513
515	9512
516	9511
517	9510
518	9509
519	9508
520	9507
521	9506
522	9505
523	9504
524	9503
525	9502
526	9501
527	9500
528	9499
529	9498
530	9497
531	9496
532	9495
533	9494
534	9493
535	9492
536	9493
537	9492
538	9491
539	9490
540	9489
541	9488
542	9487
543	9486
544	9485
545	9484
546	9483
547	9482
548	9481
549	9480
550	9479
551	9478
552	9477
553	9476
554	9475
555	9476
556	9475
557	9474
558	9475
559	9474
560	9473
561	9472
562	9471
563	9470
564	9469
565	9468
566	9469
567	9468
568	9467
569	9466
570	9465
571	9464
572	9463
573	9462
574	9461
575	9460
576	9459
577	9458
578	9457
579	9456
580	9455
581	9454
582	9453
583	9452
584	9451
585	9450
586	9449
587	9448
588	9447
589	9446
590	9445
591	9444
592	9443
593	9442
594	9441
595	9440
596	9439
597	9440
598	9439
599	9438
600	9437
601	9436
602	9435
603	9434
604	9433
605	9432
606	9431
607	9430
608	9429
609	9428
610	9427
611	9426
612	9425
613	9424
614	9423
615	9422
616	9421
617	9422
618	9421
619	9420
620	9419
621	9418
622	9417
623	9416
624	9415
625	9414
626	9415
627	9414
628	9413
629	9412
630	9411
631	9410
632	9409
633	9408
634	9407
635	9406
636	9405
637	9404
638	9403
639	9402
640	9403
641	9402
642	9401
643	9400
644	9399
645	9398
646	9397
647	9396
648	9395
649	9396
650	9395
651	9394
652	9393
653	9392
654	9391
655	9390
656	9389
657	9388
658	9387
659	9386
660	9385
661	9384
662	9383
663	9382
664	9381
665	9380
666	9379
667	9378
668	9377
669	9376
670	9375
671	9374
672	9375
673	9374
674	9373
675	9372
676	9371
677	9370
678	9369
679	9368
680	9367
681	9366
682	9365
683	9364
684	9363
685	9362
686	9361
687	9360
688	9359
689	9358
690	9357
691	9356
692	9355
693	9354
694	9355
695	9354
696	9355
697	9354
698	9353
699	9352
700	9351
701	9350
702	9349
703	9348
704	9347
705	9346
706	9345
707	9346
708	9345
709	9344
710	9343
711	9342
712	9341
713	9340
714	9339
715	9338
716	9337
717	9336
718	9335
719	9336
720	9335
721	9334
722	9335
723	9334
724	9333
725	9332
726	9331
727	9330
728	9329
729	9328
730	9327
731	9326
732	9325
733	9324
734	9323
735	9322
736	9321
737	9320
738	9321
739	9320
740	9319
741	9318
742	9317
743	9316
744	9315
745	9314
746	9313
747	9312
748	9313
749	9312
750	9313
751	9312
752	9311
753	9310
754	9309
755	9308
756	9307
757	9306
758	9305
759	9304
760	9303
761	9302
762	9303
763	9302
764	9301
765	9300
766	9299
767	9298
768	9297
769	9296
770	9295
771	9294
772	9293
773	9292
774	9291
775	9290
776	9289
777	9288
778	9287
779	9286
780	9285
781	9284
782	9283
783	9282
784	9281
785	9280
786	9279
787	9278
788	9277
789	9276
790	9275
791	9276
792	9275
793	9274
794	9273
795	9272
796	9271
797	9270
798	9269
799	9268
800	9267
801	9266
802	9267
803	9266
804	9265
805	9266
806	9265
807	9266
808	9265
809	9264
810	9263
811	9262
812	9263
813	9262
814	9261
815	9260
816	9259
817	9258
818	9257
819	9256
820	9255
821	9254
822	9253
823	9252
824	9251
825	9252
826	9251
827	9250
828	9249
829	9248
830	9247
831	9246
832	9245
833	9244
834	9243
835	9242
836	9241
837	9240
838	9241
839	9242
840	9241
841	9240
842	9239
843	9238
844	9237
845	9236
846	9235
847	9234
848	9233
849	9232
850	9231
851	9230
852	9229
853	9228
854	9227
855	9226
856	9225
857	9224
858	9223
859	9222
860	9221
861	9220
862	9221
863	9220
864	9219
865	9218
866	9217
867	9218
868	9217
869	9216
870	9215
871	9214
872	9213
873	9212
874	9211
875	9210
876	9209
877	9210
878	9209
879	9208
880	9207
881	9206
882	9205
883	9204
884	9203
885	9202
886	9201
887	9200
888	9199
889	9198
890	9197
891	9196
892	9195
893	9194
894	9193
895	9192
896	9191
897	9190
898	9189
899	9188
900	9187
901	9186
902	9185
903	9184
904	9183
905	9182
906	9181
907	9180
908	9179
909	9178
910	9177
911	9176
912	9175
913	9174
914	9173
915	9172
916	9171
917	9170
918	9169
919	9168
920	9167
921	9166
922	9165
923	9164
924	9163
925	9162
926	9161
927	9160
928	9159
929	9158
930	9157
931	9156
932	9155
933	9154
934	9153
935	9152
936	9151
937	9150
938	9149
939	9148
940	9147
941	9146
942	9145
943	9144
944	9143
945	9142
946	9143
947	9142
948	9143
949	9142
950	9141
951	9140
952	9139
953	9138
954	9137
955	9136
956	9135
957	9134
958	9133
959	9132
960	9133
961	9132
962	9131
963	9130
964	9129
965	9128
966	9127
967	9126
968	9125
969	9124
970	9123
971	9122
972	9121
973	9120
974	9119
975	9118
976	9117
977	9116
978	9115
979	9114
980	9113
981	9112
982	9111
983	9110
984	9109
985	9108
986	9107
987	9106
988	9105
989	9104
990	9103
991	9102
992	9101
993	9100
994	9099
995	9098
996	9097
997	9096
998	9095
999	9094
1000	9093
1001	9094
1002	9093
1003	9092
1004	9093
1005	9092
1006	9091
1007	9090
1008	9089
1009	9088
1010	9087
1011	9086
1012	9085
1013	9086
1014	9085
1015	9084
1016	9083
1017	9082
1018	9081
1019	9080
1020	9079
1021	9078
1022	9077
1023	9076
1024	9075
1025	9074
1026	9073
1027	9072
1028	9071
1029	9070
1030	9069
1031	9068
1032	9067
1033	9066
1034	9065
1035	9064
1036	9063
1037	9062
1038	9061
1039	9060
1040	9061
1041	9060
1042	9059
1043	9058
1044	9059
1045	9058
1046	9057
1047	9056
1048	9055
1049	9054
1050	9053
1051	9052
1052	9051
1053	9050
1054	9051
1055	9050
1056	9049
1057	9048
1058	9047
1059	9046
1060	9045
1061	9044
1062	9043
1063	9042
1064	9041
1065	9040
1066	9039
1067	9038
1068	9037
1069	9036
1070	9035
1071	9034
1072	9033
1073	9032
1074	9031
1075	9030
1076	9029
1077	9028
1078	9027
1079	9026
1080	9025
1081	9024
1082	9023
1083	9022
1084	9021
1085	9020
1086	9019
1087	9018
1088	9019
1089	9020
1090	9019
1091	9018
1092	9017
1093	9016
1094	9015
1095	9014
1096	9013
1097	9012
1098	9011
1099	9010
1100	9009
1101	9008
1102	9007
1103	9006
1104	9005
1105	9004
1106	9003
1107	9002
1108	9001
1109	9000
1110	8999
1111	8998
1112	8997
1113	8996
1114	8995
1115	8994
1116	8993
1117	8992
1118	8993
1119	8992
1120	8991
1121	8990
1122	8989
1123	8988
1124	8987
1125	8986
1126	8985
1127	8984
1128	8985
1129	8984
1130	8983
1131	8982
1132	8981
1133	8980
1134	8981
1135	8980
1136	8979
1137	8978
1138	8977
1139	8976
1140	8975
1141	8974
1142	8973
1143	8972
1144	8971
1145	8970
1146	8969
1147	8968
1148	8967
1149	8968
1150	8967
1151	8966
1152	8965
1153	8964
1154	8963
1155	8962
1156	8961
1157	8960
1158	8959
1159	8958
1160	8959
1161	8958
1162	8957
1163	8956
1164	8955
1165	8954
1166	8953
1167	8952
1168	8951
1169	8950
1170	8949
1171	8948
1172	8949
1173	8948
1174	8947
1175	8946
1176	8947
1177	8946
1178	8945
1179	8944
1180	8943
1181	8942
1182	8941
1183	8940
1184	8939
1185	8938
1186	8937
1187	8936
1188	8935
1189	8934
1190	8933
1191	8932
1192	8931
1193	8930
1194	8929
1195	8928
1196	8927
1197	8926
1198	8925
1199	8926
1200	8925
1201	8924
1202	8923
1203	8922
1204	8921
1205	8920
1206	8921
1207	8920
1208	8919
1209	8918
1210	8917
1211	8916
1212	8915
1213	8914
1214	8915
1215	8914
1216	8913
1217	8914
1218	8913
1219	8912
1220	8911
1221	8910
1222	8909
1223	8908
1224	8907
1225	8906
1226	8905
1227	8906
1228	8905
1229	8904
1230	8905
1231	8904
1232	8903
1233	8902
1234	8901
1235	8900
1236	8899
1237	8898
1238	8897
1239	8896
1240	8897
1241	8896
1242	8895
1243	8894
1244	8893
1245	8892
1246	8891
1247	8890
1248	8889
1249	8888
1250	8887
1251	8886
1252	8885
1253	8884
1254	8885
1255	8886
1256	8885
1257	8884
1258	8883
1259	8882
1260	8881
1261	8882
1262	8881
1263	8880
1264	8879
1265	8878
1266	8877
1267	8876
1268	8875
1269	8874
1270	8873
1271	8872
1272	8871
1273	8870
1274	8869
1275	8868
1276	8867
1277	8866
1278	8865
1279	8864
1280	8863
1281	8862
1282	8861
1283	8860
1284	8859
1285	8858
1286	8857
1287	8856
1288	8855
1289	8854
1290	8855
1291	8854
1292	8853
1293	8854
1294	8853
1295	8854
1296	8853
1297	8852
1298	8851
1299	8850
1300	8849
1301	8848
1302	8847
1303	8846
1304	8845
1305	8844
1306	8845
1307	8844
1308	8843
1309	8842
1310	8841
1311	8840
1312	8839
1313	8838
1314	8839
1315	8838
1316	8837
1317	8836
1318	8835
1319	8834
1320	8833
1321	8832
1322	8831
1323	8830
1324	8831
1325	8830
1326	8829
1327	8828
1328	8827
1329	8828
1330	8827
1331	8826
1332	8825
1333	8824
1334	8825
1335	8826
1336	8825
1337	8824
1338	8823
1339	8822
1340	8821
1341	8820
1342	8819
1343	8818
1344	8819
1345	8818
1346	8817
1347	8816
1348	8815
1349	8814
1350	8813
1351	8812
1352	8811
1353	8810
1354	8809
1355	8808
1356	8807
1357	8806
1358	8805
1359	8804
1360	8803
1361	8802
1362	8801
1363	8800
1364	8799
1365	8798
1366	8797
1367	8796
1368	8797
1369	8796
1370	8797
1371	8796
1372	8795
1373	8794
1374	8793
1375	8792
1376	8791
1377	8790
1378	8789
1379	8788
1380	8787
1381	8786
1382	8785
1383	8784
1384	8785
1385	8784
1386	8783
1387	8782
1388	8781
1389	8780
1390	8781
1391	8780
1392	8779
1393	8778
1394	8777
1395	8776
1396	8775
1397	8774
1398	8775
1399	8774
1400	8773
1401	8772
1402	8771
1403	8770
1404	8769
1405	8768
1406	8767
1407	8766
1408	8765
1409	8764
1410	8763
1411	8762
1412	8761
1413	8760
1414	8759
1415	8758
1416	8757
1417	8756
1418	8755
1419	8754
1420	8753
1421	8752
1422	8753
1423	8754
1424	8753
1425	8752
1426	8751
1427	8752
1428	8751
1429	8750
1430	8749
1431	8748
1432	8747
1433	8748
1434	8747
1435	8746
1436	8745
1437	8744
1438	8743
1439	8742
1440	8741
1441	8740
1442	8739
1443	8738
1444	8737
1445	8736
1446	8735
1447	8734
1448	8733
1449	8732
1450	8731
1451	8730
1452	8729
1453	8728
1454	8729
1455	8728
1456	8727
1457	8726
1458	8725
1459	8724
1460	8723
1461	8722
1462	8721
1463	8720
1464	8719
1465	8720
1466	8721
1467	8720
1468	8719
1469	8718
1470	8719
1471	8718
1472	8717
1473	8716
1474	8715
1475	8714
1476	8713
1477	8712
1478	8711
1479	8710
1480	8709
1481	8708
1482	8709
1483	8708
1484	8707
1485	8706
1486	8705
1487	8704
1488	8703
1489	8702
1490	8701
1491	8700
1492	8699
1493	8698
1494	8697
1495	8696
1496	8695
1497	8694
1498	8693
1499	8692
1500	8691
1501	8690
1502	8689
1503	8688
1504	8687
1505	8688
1506	8689
1507	8690
1508	8689
1509	8688
1510	8689
1511	8688
1512	8687
1513	8686
1514	8685
1515	8684
1516	8685
1517	8684
1518	8683
1519	8682
1520	8681
1521	8680
1522	8679
1523	8678
1524	8677
1525	8676
1526	8675
1527	8674
1528	8673
1529	8672
1530	8671
1531	8670
1532	8671
1533	8670
1534	8669
1535	8668
1536	8667
1537	8666
1538	8665
1539	8664
1540	8663
1541	8664
1542	8663
1543	8662
1544	8661
1545	8660
1546	8661
1547	8660
1548	8659
1549	8658
1550	8657
1551	8656
1552	8657
1553	8656
1554	8655
1555	8654
1556	8655
1557	8656
1558	8655
1559	8654
1560	8653
1561	8654
1562	8655
1563	8654
1564	8655
1565	8654
1566	8653
1567	8652
1568	8651
1569	8650
1570	8649
1571	8648
1572	8647
1573	8646
1574	8645
1575	8644
1576	8643
1577	8644
1578	8643
1579	8642
1580	8641
1581	8640
1582	8641
1583	8640
1584	8639
1585	8638
1586	8637
1587	8636
1588	8635
1589	8636
1590	8637
1591	8636
1592	8637
1593	8636
1594	8635
1595	8636
1596	8635
1597	8634
1598	8633
1599	8632
1600	8631
1601	8630
1602	8629
1603	8628
1604	8627
1605	8626
1606	8627
1607	8626
1608	8625
1609	8626
1610	8625
1611	8624
1612	8623
1613	8624
1614	8623
1615	8622
1616	8621
1617	8622
1618	8621
1619	8620
1620	8619
1621	8618
1622	8619
1623	8618
1624	8617
1625	8616
1626	8615
1627	8614
1628	8613
1629	8612
1630	8611
1631	8610
1632	8609
1633	8608
1634	8607
1635	8606
1636	8605
1637	8604
1638	8603
1639	8602
1640	8601
1641	8600
1642	8599
1643	8598
1644	8597
1645	8596
1646	8595
1647	8594
1648	8593
1649	8592
1650	8591
1651	8590
1652	8589
1653	8588
1654	8587
1655	8588
1656	8587
1657	8586
1658	8587
1659	8586
1660	8585
1661	8584
1662	8583
1663	8582
1664	8581
1665	8580
1666	8579
1667	8578
1668	8579
1669	8578
1670	8577
1671	8576
1672	8575
1673	8574
1674	8573
1675	8572
1676	8571
1677	8572
1678	8571
1679	8572
1680	8571
1681	8570
1682	8569
1683	8570
1684	8569
1685	8570
1686	8569
1687	8570
1688	8569
1689	8568
1690	8569
1691	8568
1692	8567
1693	8566
1694	8565
1695	8564
1696	8563
1697	8562
1698	8561
1699	8560
1700	8559
1701	8558
1702	8557
1703	8556
1704	8557
1705	8556
1706	8555
1707	8554
1708	8553
1709	8552
1710	8551
1711	8552
1712	8551
1713	8550
1714	8549
1715	8548
1716	8547
1717	8546
1718	8545
1719	8544
1720	8543
1721	8542
1722	8541
1723	8540
1724	8539
1725	8538
1726	8537
1727	8536
1728	8535
1729	8534
1730	8535
1731	8534
1732	8533
1733	8534
1734	8533
1735	8534
1736	8533
1737	8532
1738	8531
1739	8530
1740	8529
1741	8530
1742	8529
1743	8528
1744	8529
1745	8528
1746	8527
1747	8526
1748	8525
1749	8524
1750	8525
1751	8524
1752	8523
1753	8522
1754	8521
1755	8520
1756	8519
1757	8518
1758	8517
1759	8516
1760	8515
1761	8516
1762	8515
1763	8514
1764	8515
1765	8514
1766	8513
1767	8514
1768	8513
1769	8512
1770	8511
1771	8512
1772	8511
1773	8510
1774	8509
1775	8510
1776	8509
1777	8508
1778	8507
1779	8506
1780	8505
1781	8504
1782	8505
1783	8504
1784	8503
1785	8502
1786	8501
1787	8500
1788	8499
1789	8498
1790	8497
1791	8496
1792	8495
1793	8494
1794	8493
1795	8492
1796	8491
1797	8490
1798	8489
1799	8490
1800	8489
1801	8488
1802	8487
1803	8486
1804	8485
1805	8484
1806	8483
1807	8482
1808	8481
1809	8480
1810	8479
1811	8478
1812	8477
1813	8478
1814	8479
1815	8478
1816	8477
1817	8476
1818	8477
1819	8476
1820	8475
1821	8474
1822	8475
1823	8474
1824	8473
1825	8472
1826	8471
1827	8470
1828	8469
1829	8470
1830	8471
1831	8470
1832	8469
1833	8468
1834	8467
1835	8466
1836	8465
1837	8464
1838	8463
1839	8462
1840	8461
1841	8460
1842	8459
1843	8458
1844	8457
1845	8456
1846	8457
1847	8456
1848	8455
1849	8456
1850	8455
1851	8454
1852	8453
1853	8454
1854	8455
1855	8454
1856	8453
1857	8452
1858	8451
1859	8450
1860	8449
1861	8448
1862	8449
1863	8450
1864	8449
1865	8448
1866	8447
1867	8448
1868	8447
1869	8446
1870	8445
1871	8444
1872	8445
1873	8446
1874	8445
1875	8444
1876	8443
1877	8442
1878	8441
1879	8440
1880	8439
1881	8438
1882	8437
1883	8436
1884	8435
1885	8434
1886	8433
1887	8432
1888	8431
1889	8430
1890	8431
1891	8432
1892	8431
1893	8432
1894	8431
1895	8430
1896	8429
1897	8428
1898	8427
1899	8428
1900	8429
1901	8428
1902	8427
1903	8426
1904	8425
1905	8424
1906	8423
1907	8422
1908	8421
1909	8420
1910	8419
1911	8418
1912	8417
1913	8418
1914	8417
1915	8416
1916	8415
1917	8416
1918	8415
1919	8416
1920	8415
1921	8414
1922	8413
1923	8412
1924	8411
1925	8410
1926	8409
1927	8408
1928	8407
1929	8406
1930	8405
1931	8404
1932	8403
1933	8402
1934	8401
1935	8400
1936	8399
1937	8398
1938	8397
1939	8396
1940	8395
1941	8394
1942	8395
1943	8394
1944	8393
1945	8392
1946	8391
1947	8390
1948	8389
1949	8388
1950	8389
1951	8388
1952	8387
1953	8386
1954	8385
1955	8384
1956	8383
1957	8384
1958	8385
1959	8384
1960	8383
1961	8382
1962	8381
1963	8380
1964	8381
1965	8382
1966	8381
1967	8380
1968	8381
1969	8380
1970	8379
1971	8380
1972	8379
1973	8378
1974	8379
1975	8378
1976	8377
1977	8376
1978	8377
1979	8376
1980	8375
1981	8374
1982	8373
1983	8372
1984	8371
1985	8370
1986	8369
1987	8370
1988	8369
1989	8368
1990	8367
1991	8366
1992	8365
1993	8364
1994	8363
1995	8362
1996	8363
1997	8362
1998	8363
1999	8362
2000	8361
2001	8360
2002	8359
2003	8358
2004	8357
2005	8356
2006	8355
2007	8354
2008	8353
2009	8352
2010	8351
2011	8350
2012	8349
2013	8348
2014	8347
2015	8346
2016	8345
2017	8344
2018	8343
2019	8342
2020	8341
2021	8340
2022	8339
2023	8338
2024	8337
2025	8338
2026	8337
2027	8338
2028	8337
2029	8336
2030	8337
2031	8336
2032	8337
2033	8336
2034	8335
2035	8334
2036	8333
2037	8332
2038	8331
2039	8330
2040	8329
2041	8328
2042	8327
2043	8326
2044	8325
2045	8324
2046	8323
2047	8322
2048	8323
2049	8322
2050	8321
2051	8320
2052	8319
2053	8318
2054	8317
2055	8316
2056	8315
2057	8316
2058	8315
2059	8316
2060	8315
2061	8314
2062	8313
2063	8314
2064	8313
2065	8312
2066	8311
2067	8310
2068	8309
2069	8308
2070	8307
2071	8306
2072	8305
2073	8304
2074	8305
2075	8306
2076	8305
2077	8304
2078	8303
2079	8302
2080	8301
2081	8300
2082	8301
2083	8300
2084	8299
2085	8298
2086	8299
2087	8298
2088	8299
2089	8298
2090	8297
2091	8296
2092	8295
2093	8294
2094	8293
2095	8292
2096	8293
2097	8292
2098	8291
2099	8290
2100	8289
2101	8290
2102	8289
2103	8288
2104	8289
2105	8288
2106	8287
2107	8286
2108	8285
2109	8284
2110	8283
2111	8282
2112	8281
2113	8280
2114	8279
2115	8278
2116	8279
2117	8278
2118	8277
2119	8276
2120	8275
2121	8276
2122	8277
2123	8276
2124	8275
2125	8274
2126	8273
2127	8272
2128	8271
2129	8270
2130	8271
2131	8270
2132	8271
2133	8270
2134	8271
2135	8270
2136	8271
2137	8270
2138	8269
2139	8268
2140	8269
2141	8268
2142	8267
2143	8266
2144	8265
2145	8264
2146	8263
2147	8262
2148	8261
2149	8260
2150	8259
2151	8258
2152	8257
2153	8256
2154	8255
2155	8254
2156	8253
2157	8252
2158	8253
2159	8252
2160	8251
2161	8252
2162	8251
2163	8250
2164	8249
2165	8248
2166	8249
2167	8248
2168	8247
2169	8246
2170	8245
2171	8244
2172	8243
2173	8242
2174	8241
2175	8242
2176	8241
2177	8240
2178	8239
2179	8240
2180	8239
2181	8238
2182	8237
2183	8236
2184	8235
2185	8234
2186	8233
2187	8232
2188	8231
2189	8232
2190	8231
2191	8230
2192	8229
2193	8228
2194	8227
2195	8226
2196	8225
2197	8224
2198	8223
2199	8222
2200	8221
2201	8220
2202	8221
2203	8220
2204	8219
2205	8220
2206	8219
2207	8218
2208	8217
2209	8216
2210	8215
2211	8214
2212	8213
2213	8212
2214	8211
2215	8210
2216	8209
2217	8210
2218	8209
2219	8210
2220	8211
2221	8212
2222	8211
2223	8210
2224	8209
2225	8208
2226	8207
2227	8206
2228	8205
2229	8206
2230	8205
2231	8204
2232	8203
2233	8202
2234	8203
2235	8202
2236	8201
2237	8202
2238	8201
2239	8200
2240	8199
2241	8198
2242	8197
2243	8196
2244	8195
2245	8194
2246	8193
2247	8192
2248	8191
2249	8190
2250	8189
2251	8188
2252	8187
2253	8186
2254	8185
2255	8184
2256	8183
2257	8182
2258	8181
2259	8182
2260	8181
2261	8180
2262	8179
2263	8178
2264	8177
2265	8176
2266	8175
2267	8176
2268	8177
2269	8176
2270	8175
2271	8174
2272	8173
2273	8172
2274	8173
2275	8172
2276	8171
2277	8170
2278	8169
2279	8168
2280	8167
2281	8166
2282	8165
2283	8164
2284	8163
2285	8162
2286	8161
2287	8160
2288	8159
2289	8158
2290	8157
2291	8156
2292	8157
2293	8156
2294	8155
2295	8154
2296	8155
2297	8154
2298	8153
2299	8152
2300	8151
2301	8150
2302	8149
2303	8148
2304	8147
2305	8146
2306	8147
2307	8148
2308	8147
2309	8146
2310	8145
2311	8146
2312	8147
2313	8146
2314	8145
2315	8144
2316	8143
2317	8144
2318	8143
2319	8142
2320	8143
2321	8144
2322	8143
2323	8142
2324	8141
2325	8140
2326	8139
2327	8140
2328	8139
2329	8140
2330	8139
2331	8138
2332	8137
2333	8136
2334	8135
2335	8136
2336	8135
2337	8134
2338	8133
2339	8132
2340	8131
2341	8130
2342	8131
2343	8132
2344	8131
2345	8130
2346	8129
2347	8128
2348	8127
2349	8126
2350	8125
2351	8124
2352	8123
2353	8122
2354	8121
2355	8120
2356	8119
2357	8120
2358	8119
2359	8120
2360	8119
2361	8118
2362	8117
2363	8116
2364	8115
2365	8114
2366	8113
2367	8114
2368	8113
2369	8112
2370	8111
2371	8112
2372	8111
2373	8110
2374	8109
2375	8108
2376	8107
2377	8106
2378	8105
2379	8104
2380	8103
2381	8102
2382	8101
2383	8100
2384	8101
2385	8100
2386	8099
2387	8098
2388	8097
2389	8096
2390	8095
2391	8094
2392	8093
2393	8092
2394	8091
2395	8092
2396	8093
2397	8092
2398	8093
2399	8092
2400	8091
2401	8092
2402	8091
2403	8090
2404	8091
2405	8090
2406	8091
2407	8090
2408	8089
2409	8090
2410	8089
2411	8088
2412	8087
2413	8086
2414	8085
2415	8084
2416	8083
2417	8084
2418	8083
2419	8082
2420	8081
2421	8082
2422	8081
2423	8082
2424	8081
2425	8082
2426	8081
2427	8080
2428	8079
2429	8078
2430	8079
2431	8078
2432	8079
2433	8078
2434	8079
2435	8080
2436	8079
2437	8078
2438	8077
2439	8076
2440	8075
2441	8074
2442	8073
2443	8072
2444	8071
2445	8070
2446	8069
2447	8068
2448	8067
2449	8066
2450	8065
2451	8064
2452	8063
2453	8064
2454	8065
2455	8066
2456	8065
2457	8066
2458	8065
2459	8064
2460	8063
2461	8062
2462	8061
2463	8062
2464	8061
2465	8060
2466	8059
2467	8058
2468	8057
2469	8056
2470	8055
2471	8056
2472	8055
2473	8054
2474	8053
2475	8052
2476	8051
2477	8050
2478	8049
2479	8048
2480	8049
2481	8048
2482	8047
2483	8046
2484	8045
2485	8046
2486	8045
2487	8044
2488	8043
2489	8044
2490	8043
2491	8042
2492	8043
2493	8044
2494	8043
2495	8042
2496	8041
2497	8040
2498	8039
2499	8038
